uid	:ID	identifier:string	name:string	:LABEL
494	GO:0005333	GO:0005333	norepinephrine transmembrane transporter activity	Molecular Function
495	D004411	D004411	Dyslexia, Acquired	Symptom
496	56109	56109	PCDHGA6	Gene
497	ORPHA:251370	ORPHA:251370	Sickle cell-hemoglobin D disease syndrome	Disease
498	HP:0006748	HP:0006748	Adrenal pheochromocytoma	Symptom
499	100528064	100528064	NEDD8-MDP1	Gene
500	11118	11118	BTN3A2	Gene
501	643836	643836	ZFP62	Gene
502	GO:1904049	GO:1904049	negative regulation of spontaneous neurotransmitter secretion	Biological Process
503	GO:0030128	GO:0030128	clathrin coat of endocytic vesicle	Cellular Component
504	HP:0002141	HP:0002141	Gait imbalance	Symptom
505	C0836924	C0836924	Thrombocytosis	Side Effect
506	8907	8907	AP1M1	Gene
507	ORPHA:139512	ORPHA:139512	Neuropathy with hearing impairment	Disease
508	51538	51538	ZCCHC17	Gene
509	GO:1990459	GO:1990459	transferrin receptor binding	Molecular Function
510	79608	79608	RIC3	Gene
511	122183	122183	PRR20A	Gene
512	HP:0008551	HP:0008551	Microtia	Symptom
513	C0014358	C0014358	Pseudomembranous enterocolitis	Side Effect
514	84419	84419	C15orf48	Gene
515	4170	4170	MCL1	Gene
516	ORPHA:324999	ORPHA:324999	JMP syndrome	Disease
517	GO:0036022	GO:0036022	limb joint morphogenesis	Biological Process
518	ORPHA:1777	ORPHA:1777	Temtamy syndrome	Disease
519	58495	58495	OVOL2	Gene
520	HP:0000570	HP:0000570	Abnormality of saccadic eye movements	Symptom
521	GO:0090317	GO:0090317	negative regulation of intracellular protein transport	Biological Process
522	116844	116844	LRG1	Gene
523	66002	66002	CYP4F12	Gene
524	C0004144	C0004144	Atelectasis	Side Effect
525	83637	83637	ZMIZ2	Gene
526	ORPHA:179	ORPHA:179	Birdshot chorioretinopathy	Disease
527	27300	27300	ZNF544	Gene
528	2935	2935	GSPT1	Gene
529	10922	10922	FASTK	Gene
530	GO:0071107	GO:0071107	response to parathyroid hormone	Biological Process
531	C0027765	C0027765	Nervous system disorder	Side Effect
532	81631	81631	MAP1LC3B	Gene
533	GO:0070103	GO:0070103	regulation of interleukin-6-mediated signaling pathway	Biological Process
534	GO:0015677	GO:0015677	copper ion import	Biological Process
535	716	716	C1S	Gene
536	GO:0006409	GO:0006409	tRNA export from nucleus	Biological Process
537	C0003862	C0003862	Arthralgia	Side Effect
538	101929583	101929583	LOC101929583	Gene
539	HP:0004383	HP:0004383	Hypoplastic left heart	Symptom
540	23518	23518	R3HDM1	Gene
541	136647	136647	MPLKIP	Gene
542	GO:0031105	GO:0031105	septin complex	Cellular Component
543	6185	6185	RPN2	Gene
544	GO:0036402	GO:0036402	proteasome-activating ATPase activity	Molecular Function
545	C0877127	C0877127	Application site papules	Side Effect
546	GO:0003712	GO:0003712	transcription cofactor activity	Molecular Function
547	127059	127059	OR2M5	Gene
548	C1800706	C1800706	Idiopathic pulmonary fibrosis	Side Effect
549	GO:0030036	GO:0030036	actin cytoskeleton organization	Biological Process
550	GO:1901630	GO:1901630	negative regulation of presynaptic membrane organization	Biological Process
551	DB00511	DB00511	Acetyldigitoxin	Compound
552	339745	339745	SPOPL	Gene
553	101928596	101928596	LOC101928596	Gene
554	C0541820	C0541820	Carbohydrate tolerance decreased	Side Effect
555	105379752	105379752	LOC105379752	Gene
556	5603	5603	MAPK13	Gene
557	GO:0032153	GO:0032153	cell division site	Cellular Component
558	HP:0000488	HP:0000488	Retinopathy	Symptom
559	GO:0005385	GO:0005385	zinc ion transmembrane transporter activity	Molecular Function
560	ORPHA:227982	ORPHA:227982	Autoimmune polyendocrinopathy type 3	Disease
561	GO:0015744	GO:0015744	succinate transport	Biological Process
562	GO:0060738	GO:0060738	epithelial-mesenchymal signaling involved in prostate gland development	Biological Process
563	ORPHA:90031	ORPHA:90031	Non-spherocytic hemolytic anemia due to hexokinase deficiency	Disease
564	GO:0097581	GO:0097581	lamellipodium organization	Biological Process
565	ORPHA:206484	ORPHA:206484	Gonadoblastoma	Disease
566	GO:0045577	GO:0045577	regulation of B cell differentiation	Biological Process
567	121599	121599	SPIC	Gene
568	9688	9688	NUP93	Gene
569	57718	57718	PPP4R4	Gene
570	60314	60314	C12orf10	Gene
571	C0035317	C0035317	Retinal haemorrhage	Side Effect
572	GO:0045931	GO:0045931	positive regulation of mitotic cell cycle	Biological Process
573	GO:0031282	GO:0031282	regulation of guanylate cyclase activity	Biological Process
574	22888	22888	UBOX5	Gene
575	347344	347344	ZNF81	Gene
576	GO:1901299	GO:1901299	negative regulation of hydrogen peroxide-mediated programmed cell death	Biological Process
577	HP:0012658	HP:0012658	Abnormal brain FDG positron emission tomography	Symptom
578	C1535948	C1535948	Retinal aneurysm	Side Effect
579	C0003507	C0003507	Aortic valve stenosis	Side Effect
580	GO:0043060	GO:0043060	meiotic metaphase I plate congression	Biological Process
581	100526772	100526772	TMEM110-MUSTN1	Gene
582	2287	2287	FKBP3	Gene
583	284194	284194	LGALS9B	Gene
584	GO:0060541	GO:0060541	respiratory system development	Biological Process
585	GO:0080033	GO:0080033	response to nitrite	Biological Process
586	GO:0034983	GO:0034983	peptidyl-lysine deacetylation	Biological Process
587	HP:0000858	HP:0000858	Menstrual irregularities	Symptom
588	GO:0045586	GO:0045586	regulation of gamma-delta T cell differentiation	Biological Process
589	DB00958	DB00958	Carboplatin	Compound
590	3652	3652	IPP	Gene
591	54995	54995	OXSM	Gene
592	GO:2000301	GO:2000301	negative regulation of synaptic vesicle exocytosis	Biological Process
593	GO:0045003	GO:0045003	double-strand break repair via synthesis-dependent strand annealing	Biological Process
594	WP706_r80056	WP706_r80056	SIDS Susceptibility Pathways	Pathway
595	1441	1441	CSF3R	Gene
596	GO:0030863	GO:0030863	cortical cytoskeleton	Cellular Component
597	79625	79625	NDNF	Gene
598	GO:0036109	GO:0036109	alpha-linolenic acid metabolic process	Biological Process
599	105376746	105376746	LOC105376746	Gene
600	130507	130507	UBR3	Gene
601	138046	138046	RALYL	Gene
602	WP2849_r84764	WP2849_r84764	Hematopoietic Stem Cell Differentiation	Pathway
603	C0221706	C0221706	Road traffic accident	Side Effect
604	GO:0002903	GO:0002903	negative regulation of B cell apoptotic process	Biological Process
605	105378592	105378592	LOC105378592	Gene
606	4763	4763	NF1	Gene
607	GO:0006971	GO:0006971	hypotonic response	Biological Process
608	ORPHA:3038	ORPHA:3038	Delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome	Disease
609	51029	51029	DESI2	Gene
610	C0438167	C0438167	Electrocardiogram T wave abnormal	Side Effect
611	GO:0010862	GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	Biological Process
612	DB00170	DB00170	Menadione	Compound
613	125168	125168	RIBIN	Gene
614	GO:0039519	GO:0039519	modulation by virus of host autophagy	Biological Process
615	ORPHA:3366	ORPHA:3366	Isolated trigonocephaly	Disease
616	C0403645	C0403645	Atonic urinary bladder	Side Effect
617	57010	57010	CABP4	Gene
618	GO:0072098	GO:0072098	anterior/posterior pattern specification involved in kidney development	Biological Process
619	GO:0097009	GO:0097009	energy homeostasis	Biological Process
620	126541	126541	OR10H4	Gene
621	3456	3456	IFNB1	Gene
622	11259	11259	FILIP1L	Gene
623	GO:0060510	GO:0060510	Type II pneumocyte differentiation	Biological Process
624	C0000889	C0000889	Acanthosis nigricans	Side Effect
625	343173	343173	OR2T3	Gene
626	GO:0042519	GO:0042519	regulation of tyrosine phosphorylation of Stat4 protein	Biological Process
627	GO:0044020	GO:0044020	histone methyltransferase activity (H4-R3 specific)	Molecular Function
628	797	797	CALCB	Gene
629	8528	8528	DDO	Gene
630	GO:0090271	GO:0090271	positive regulation of fibroblast growth factor production	Biological Process
631	GO:0005041	GO:0005041	low-density lipoprotein receptor activity	Molecular Function
632	79173	79173	C19orf57	Gene
633	101930168	101930168	LOC101930168	Gene
634	105373132	105373132	LOC105373132	Gene
635	GO:0032784	GO:0032784	regulation of DNA-templated transcription, elongation	Biological Process
636	6522	6522	SLC4A2	Gene
637	145581	145581	LRFN5	Gene
638	DB00800	DB00800	Fenoldopam	Compound
639	DB01102	DB01102	Arbutamine	Compound
640	GO:0034715	GO:0034715	pICln-Sm protein complex	Cellular Component
641	GO:0034667	GO:0034667	integrin alpha3-beta1 complex	Cellular Component
642	4311	4311	MME	Gene
643	GO:0042787	GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process
644	ORPHA:85280	ORPHA:85280	X-linked intellectual disability-cubitus valgus-dysmorphism syndrome	Disease
645	148213	148213	ZNF681	Gene
646	50833	50833	TAS2R16	Gene
647	N0000000194	N0000000194	Somatostatin Receptor Agonists	Pharmacologic Class
648	116985	116985	ARAP1	Gene
649	GO:0032929	GO:0032929	negative regulation of superoxide anion generation	Biological Process
650	ORPHA:166108	ORPHA:166108	Intellectual disability, Birk-Barel type	Disease
651	ORPHA:139491	ORPHA:139491	Hemochromatosis type 4	Disease
652	353141	353141	LCE2D	Gene
653	GO:0010609	GO:0010609	mRNA localization resulting in posttranscriptional regulation of gene expression	Biological Process
654	105369174	105369174	LOC105369174	Gene
655	7448	7448	VTN	Gene
656	3068	3068	HDGF	Gene
657	55041	55041	PLEKHB2	Gene
658	GO:0035411	GO:0035411	catenin import into nucleus	Biological Process
659	ORPHA:1959	ORPHA:1959	Evans syndrome	Disease
660	HP:0005294	HP:0005294	Arterial dissection	Symptom
661	5295	5295	PIK3R1	Gene
662	254950	254950	KRTAP15-1	Gene
663	345	345	APOC3	Gene
664	GO:0009126	GO:0009126	purine nucleoside monophosphate metabolic process	Biological Process
665	GO:0004137	GO:0004137	deoxycytidine kinase activity	Molecular Function
666	GO:0008327	GO:0008327	methyl-CpG binding	Molecular Function
667	C0541941	C0541941	Erection increased	Side Effect
668	GO:0016447	GO:0016447	somatic recombination of immunoglobulin gene segments	Biological Process
669	GO:0007586	GO:0007586	digestion	Biological Process
670	102723631	102723631	CT45A10	Gene
671	GO:0072236	GO:0072236	metanephric loop of Henle development	Biological Process
672	GO:0004708	GO:0004708	MAP kinase kinase activity	Molecular Function
673	6326	6326	SCN2A	Gene
674	9961	9961	MVP	Gene
675	GO:0090160	GO:0090160	Golgi to lysosome transport	Biological Process
676	GO:0004689	GO:0004689	phosphorylase kinase activity	Molecular Function
677	PC7_5972	PC7_5972	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	Pathway
678	389336	389336	C5orf46	Gene
679	GO:1904672	GO:1904672	regulation of somatic stem cell population maintenance	Biological Process
680	GO:0004673	GO:0004673	protein histidine kinase activity	Molecular Function
681	HP:0000831	HP:0000831	Insulin-resistant diabetes mellitus	Symptom
682	GO:2000156	GO:2000156	regulation of retrograde vesicle-mediated transport, Golgi to ER	Biological Process
683	C0497364	C0497364	Localized rash	Side Effect
684	GO:1902525	GO:1902525	regulation of protein monoubiquitination	Biological Process
685	ORPHA:79408	ORPHA:79408	Severe generalized recessive dystrophic epidermolysis bullosa	Disease
686	5224	5224	PGAM2	Gene
687	HP:0006767	HP:0006767	Pituitary prolactin cell adenoma	Symptom
688	55850	55850	USE1	Gene
689	GO:0045963	GO:0045963	negative regulation of dopamine metabolic process	Biological Process
690	C0920184	C0920184	Fundic gland polyp	Side Effect
691	HP:0002340	HP:0002340	Caudate atrophy	Symptom
692	125893	125893	ZNF816	Gene
693	GO:0044107	GO:0044107	cellular alcohol metabolic process	Biological Process
694	GO:0005740	GO:0005740	mitochondrial envelope	Cellular Component
695	80736	80736	SLC44A4	Gene
696	GO:0001969	GO:0001969	regulation of activation of membrane attack complex	Biological Process
697	105373986	105373986	LOC105373986	Gene
698	158326	158326	FREM1	Gene
699	55068	55068	ENOX1	Gene
700	101929008	101929008	LOC101929008	Gene
701	GO:1902713	GO:1902713	regulation of interferon-gamma secretion	Biological Process
702	GO:0006476	GO:0006476	protein deacetylation	Biological Process
703	1778	1778	DYNC1H1	Gene
704	9253	9253	NUMBL	Gene
705	PC7_2360	PC7_2360	CTLA4 inhibitory signaling	Pathway
706	GO:0000808	GO:0000808	origin recognition complex	Cellular Component
707	GO:0051725	GO:0051725	protein de-ADP-ribosylation	Biological Process
708	D051346	D051346	Mobility Limitation	Symptom
709	GO:0061134	GO:0061134	peptidase regulator activity	Molecular Function
710	ORPHA:119	ORPHA:119	Autosomal recessive limb-girdle muscular dystrophy type 2E	Disease
711	123355	123355	LRRC28	Gene
712	GO:0015966	GO:0015966	diadenosine tetraphosphate biosynthetic process	Biological Process
713	DB09028	DB09028	Cytisine	Compound
714	7247	7247	TSN	Gene
715	23029	23029	RBM34	Gene
716	PC7_3384	PC7_3384	EGFR Transactivation by Gastrin	Pathway
717	55607	55607	PPP1R9A	Gene
718	57468	57468	SLC12A5	Gene
719	GO:0009183	GO:0009183	purine deoxyribonucleoside diphosphate biosynthetic process	Biological Process
720	5028	5028	P2RY1	Gene
721	C0267988	C0267988	Hyperproteinaemia	Side Effect
722	DB00818	DB00818	Propofol	Compound
723	59353	59353	TMEM35	Gene
724	ORPHA:1340	ORPHA:1340	Cardiofaciocutaneous syndrome	Disease
725	221421	221421	RSPH9	Gene
726	79794	79794	C12orf49	Gene
727	29922	29922	NME7	Gene
728	C0014118	C0014118	Endocarditis	Side Effect
729	C0152267	C0152267	Hodgkin's disease lymphocyte depletion type stage unspecified	Side Effect
730	GO:0072563	GO:0072563	endothelial microparticle	Cellular Component
731	HP:0001561	HP:0001561	Polyhydramnios	Symptom
732	GO:0051602	GO:0051602	response to electrical stimulus	Biological Process
733	114987	114987	WDR31	Gene
734	GO:0097012	GO:0097012	response to granulocyte macrophage colony-stimulating factor	Biological Process
735	GO:0001692	GO:0001692	histamine metabolic process	Biological Process
736	100289151	100289151	DCLRE1CP1	Gene
737	DB00424	DB00424	Hyoscyamine	Compound
738	GO:0006047	GO:0006047	UDP-N-acetylglucosamine metabolic process	Biological Process
739	C1955743	C1955743	Mineralocorticoid deficiency	Side Effect
740	1070	1070	CETN3	Gene
741	8801	8801	SUCLG2	Gene
742	GO:0070306	GO:0070306	lens fiber cell differentiation	Biological Process
743	GO:0042805	GO:0042805	actinin binding	Molecular Function
744	7051	7051	TGM1	Gene
745	C0002880	C0002880	Autoimmune haemolytic anaemia	Side Effect
746	25956	25956	SEC31B	Gene
747	C0031133	C0031133	Vermiculation	Side Effect
748	390061	390061	OR51Q1	Gene
749	PC7_3803	PC7_3803	FBXW7 Mutants and NOTCH1 in Cancer	Pathway
750	GO:1904153	GO:1904153	negative regulation of retrograde protein transport, ER to cytosol	Biological Process
751	GO:0046465	GO:0046465	dolichyl diphosphate metabolic process	Biological Process
752	DB00683	DB00683	Midazolam	Compound
753	D019873	D019873	Schnitzler Syndrome	Symptom
754	51106	51106	TFB1M	Gene
755	C0037293	C0037293	Acrochordon	Side Effect
756	ORPHA:1927	ORPHA:1927	Emery-Nelson syndrome	Disease
757	6013	6013	RLN1	Gene
758	C1608410	C1608410	Head titubation	Side Effect
759	ORPHA:84132	ORPHA:84132	Desmin-related myopathy with Mallory body-like inclusions	Disease
760	79896	79896	THNSL1	Gene
761	83539	83539	CHST9	Gene
762	91526	91526	ANKRD44	Gene
763	105369447	105369447	LOC105369447	Gene
764	C0520933	C0520933	Spermatogenesis abnormal	Side Effect
765	GO:0030017	GO:0030017	sarcomere	Cellular Component
766	10816	10816	SPINT3	Gene
767	169966	169966	FAM46D	Gene
768	ORPHA:319569	ORPHA:319569	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	Disease
769	N0000009909	N0000009909	Vasodilation	Pharmacologic Class
770	139741	139741	ACTRT1	Gene
771	PC7_3328	PC7_3328	Downstream signaling of activated FGFR	Pathway
772	ORPHA:3450	ORPHA:3450	Weissenbacher- Zweymuller syndrome	Disease
773	PC7_12320	PC7_12320	phospho-PLA2 pathway	Pathway
774	C0235369	C0235369	Hepatitis granulomatous	Side Effect
775	C0521476	C0521476	Nail bed infection	Side Effect
776	253017	253017	TECRL	Gene
777	6599	6599	SMARCC1	Gene
778	10042	10042	HMGXB4	Gene
779	HP:0002644	HP:0002644	Abnormality of pelvic girdle bone morphology	Symptom
780	HP:0000204	HP:0000204	Cleft upper lip	Symptom
781	GO:0018119	GO:0018119	peptidyl-cysteine S-nitrosylation	Biological Process
782	84181	84181	CHD6	Gene
783	GO:1904063	GO:1904063	negative regulation of cation transmembrane transport	Biological Process
784	PC7_3806	PC7_3806	FCERI mediated MAPK activation	Pathway
785	8028	8028	MLLT10	Gene
786	ORPHA:94122	ORPHA:94122	Cerebellar ataxia, Cayman type	Disease
787	C0020461	C0020461	Hyperkalaemia	Side Effect
788	DB00744	DB00744	Zileuton	Compound
789	PC7_12149	PC7_12149	mitochondrial fatty acid beta-oxidation of saturated fatty acids	Pathway
790	GO:1990542	GO:1990542	mitochondrial transmembrane transport	Biological Process
791	105379654	105379654	LOC105379654	Gene
792	5817	5817	PVR	Gene
793	29082	29082	CHMP4A	Gene
794	64174	64174	DPEP2	Gene
795	91074	91074	ANKRD30A	Gene
796	ORPHA:2573	ORPHA:2573	Moyamoya disease	Disease
797	C0003834	C0003834	Arterial insufficiency	Side Effect
798	2633	2633	GBP1	Gene
799	GO:0045793	GO:0045793	positive regulation of cell size	Biological Process
800	C0221237	C0221237	Angular cheilitis	Side Effect
801	105375057	105375057	LOC105375057	Gene
802	100996571	100996571	CYYR1-AS1	Gene
803	C0338642	C0338642	Toxic confusional state	Side Effect
804	HP:0010076	HP:0010076	Aplasia/Hypoplasia of the distal phalanx of the hallux	Symptom
805	1795	1795	DOCK3	Gene
806	9590	9590	AKAP12	Gene
807	GO:0007346	GO:0007346	regulation of mitotic cell cycle	Biological Process
808	HP:0004283	HP:0004283	Narrow palm	Symptom
809	GO:0002816	GO:0002816	regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	Biological Process
810	GO:2000418	GO:2000418	positive regulation of eosinophil migration	Biological Process
811	GO:0072180	GO:0072180	mesonephric duct morphogenesis	Biological Process
812	105370098	105370098	LOC105370098	Gene
813	7832	7832	BTG2	Gene
814	PC7_5709	PC7_5709	NF-kB is activated and signals survival	Pathway
815	23046	23046	KIF21B	Gene
816	GO:1903205	GO:1903205	regulation of hydrogen peroxide-induced cell death	Biological Process
817	PC7_4748	PC7_4748	Insulin receptor recycling	Pathway
818	644943	644943	RASSF10	Gene
