:ID,identifier:string,name:string,:LABEL
9496,9496,"TBX4",Gene
9806,9806,"SPOCK2",Gene
6171,6171,"RPL41",Gene
GO:0042269,GO:0042269,"regulation of natural killer cell mediated cytotoxicity",Biological Process
C2938972,C2938972,"Penile haematoma",Side Effect
GO:0071345,GO:0071345,"cellular response to cytokine stimulus",Biological Process
8225,8225,"GTPBP6",Gene
GO:0060151,GO:0060151,"peroxisome localization",Biological Process
GO:0097369,GO:0097369,"sodium ion import",Biological Process
10628,10628,"TXNIP",Gene
2897,2897,"GRIK1",Gene
2487,2487,"FRZB",Gene
29090,29090,"TIMM21",Gene
GO:0042738,GO:0042738,"exogenous drug catabolic process",Biological Process
D014884,D014884,"Waterhouse-Friderichsen Syndrome",Symptom
23108,23108,"RAP1GAP2",Gene
58473,58473,"PLEKHB1",Gene
23762,23762,"OSBP2",Gene
119694,119694,"OR51F2",Gene
GO:0014068,GO:0014068,"positive regulation of phosphatidylinositol 3-kinase signaling",Biological Process
PC7_3958,PC7_3958,"Formation of Fibrin Clot (Clotting Cascade)",Pathway
N0000009065,N0000009065,"Hematologic Activity Alteration",Pharmacologic Class
137695,137695,"TMEM68",Gene
C0740441,C0740441,"Acute diarrhea",Side Effect
D011595,D011595,"Psychomotor Agitation",Symptom
GO:0015035,GO:0015035,"protein disulfide oxidoreductase activity",Molecular Function
101930013,101930013,"LOC101930013",Gene
8677,8677,"STX10",Gene
946,946,"SIGLEC6",Gene
GO:0000956,GO:0000956,"nuclear-transcribed mRNA catabolic process",Biological Process
C1141938,C1141938,"Ocular icterus",Side Effect
GO:0021559,GO:0021559,"trigeminal nerve development",Biological Process
114879,114879,"OSBPL5",Gene
124997,124997,"WDR81",Gene
51194,51194,"IPO11",Gene
GO:0038037,GO:0038037,"G-protein coupled receptor dimeric complex",Cellular Component
163033,163033,"ZNF579",Gene
GO:0006501,GO:0006501,"C-terminal protein lipidation",Biological Process
4664,4664,"NAB1",Gene
C0241165,C0241165,"Skin thickening",Side Effect
84641,84641,"HIATL1",Gene
GO:1990666,GO:1990666,"PCSK9-LDLR complex",Cellular Component
9716,9716,"AQR",Gene
7059,7059,"THBS3",Gene
105373477,105373477,"LOC105373477",Gene
653598,653598,"PPIAL4C",Gene
147948,147948,"ZNF582",Gene
9145,9145,"SYNGR1",Gene
1398,1398,"CRK",Gene
100506658,100506658,"OCLN",Gene
GO:0004560,GO:0004560,"alpha-L-fucosidase activity",Molecular Function
GO:0044212,GO:0044212,"transcription regulatory region DNA binding",Molecular Function
54880,54880,"BCOR",Gene
27018,27018,"NGFRAP1",Gene
3817,3817,"KLK2",Gene
DB00523,DB00523,"Alitretinoin",Compound
GO:0046113,GO:0046113,"nucleobase catabolic process",Biological Process
30010,30010,"NXPH1",Gene
2124,2124,"EVI2B",Gene
DB01338,DB01338,"Pipecuronium",Compound
GO:0016909,GO:0016909,"SAP kinase activity",Molecular Function
55742,55742,"PARVA",Gene
C0043167,C0043167,"Pertussis",Side Effect
GO:0070997,GO:0070997,"neuron death",Biological Process
5116,5116,"PCNT",Gene
92840,92840,"REEP6",Gene
GO:0021570,GO:0021570,"rhombomere 4 development",Biological Process
N0000175073,N0000175073,"Platinum-containing Compounds",Pharmacologic Class
140862,140862,"ISM1",Gene
22989,22989,"MYH15",Gene
146330,146330,"FBXL16",Gene
7511,7511,"XPNPEP1",Gene
5798,5798,"PTPRN",Gene
1738,1738,"DLD",Gene
347088,347088,"ADGRD2",Gene
173,173,"AFM",Gene
219875,219875,"OR4D5",Gene
GO:0006670,GO:0006670,"sphingosine metabolic process",Biological Process
2560,2560,"GABRB1",Gene
221833,221833,"SP8",Gene
GO:0000137,GO:0000137,"Golgi cis cisterna",Cellular Component
GO:0002474,GO:0002474,"antigen processing and presentation of peptide antigen via MHC class I",Biological Process
152110,152110,"NEK10",Gene
GO:0019216,GO:0019216,"regulation of lipid metabolic process",Biological Process
5552,5552,"SRGN",Gene
GO:0032499,GO:0032499,"detection of peptidoglycan",Biological Process
C0151795,C0151795,"Injection site necrosis",Side Effect
GO:0005846,GO:0005846,"nuclear cap binding complex",Cellular Component
GO:0051966,GO:0051966,"regulation of synaptic transmission, glutamatergic",Biological Process
GO:2000370,GO:2000370,"positive regulation of clathrin-mediated endocytosis",Biological Process
C0149881,C0149881,"Epididymo-orchitis",Side Effect
6205,6205,"RPS11",Gene
GO:0060796,GO:0060796,"regulation of transcription involved in primary germ layer cell fate commitment",Biological Process
GO:0032399,GO:0032399,"HECT domain binding",Molecular Function
6286,6286,"S100P",Gene
79001,79001,"VKORC1",Gene
C0233479,C0233479,"Elevated mood",Side Effect
GO:0072592,GO:0072592,"oxygen metabolic process",Biological Process
DB00564,DB00564,"Carbamazepine",Compound
8340,8340,"HIST1H2BL",Gene
100131902,100131902,"KRTAP25-1",Gene
102723750,102723750,"LOC102723750",Gene
GO:0031264,GO:0031264,"death-inducing signaling complex",Cellular Component
81532,81532,"MOB2",Gene
GO:0051415,GO:0051415,"interphase microtubule nucleation by interphase microtubule organizing center",Biological Process
GO:0002328,GO:0002328,"pro-B cell differentiation",Biological Process
10767,10767,"HBS1L",Gene
3012,3012,"HIST1H2AE",Gene
126353,126353,"MISP",Gene
C0030286,C0030286,"Pancreatic disorder",Side Effect
83482,83482,"SCRT1",Gene
337879,337879,"KRTAP8-1",Gene
C0232431,C0232431,"Cold sweat",Side Effect
64377,64377,"CHST8",Gene
692312,692312,"PPAN-P2RY11",Gene
C1735368,C1735368,"Acute dystonia",Side Effect
6004,6004,"RGS16",Gene
C0558919,C0558919,"Stress at work",Side Effect
PC7_7707,PC7_7707,"Sumoylation by RanBP2 regulates transcriptional repression",Pathway
4335,4335,"MNT",Gene
DB01621,DB01621,"Pipotiazine",Compound
C0702166,C0702166,"Acne",Side Effect
84304,84304,"NUDT22",Gene
C0948281,C0948281,"Malignant syndrome NOS",Side Effect
C0521508,C0521508,"Injection site bruising",Side Effect
PC7_8773,PC7_8773,"WNT mediated activation of DVL",Pathway
GO:0032368,GO:0032368,"regulation of lipid transport",Biological Process
6722,6722,"SRF",Gene
GO:0006574,GO:0006574,"valine catabolic process",Biological Process
C1456329,C1456329,"Stomach dilation procedure",Side Effect
441670,441670,"OR4M1",Gene
WP698_r79224,WP698_r79224,"Glucuronidation",Pathway
C0423636,C0423636,"Cardiac pain",Side Effect
N0000009945,N0000009945,"Antidiuretic Hormone Antagonists",Pharmacologic Class
UBERON:0002030,UBERON:0002030,"nipple",Anatomy
124402,124402,"UBALD1",Gene
GO:0061049,GO:0061049,"cell growth involved in cardiac muscle cell development",Biological Process
54551,54551,"MAGEL2",Gene
440044,440044,"SLC22A20",Gene
3480,3480,"IGF1R",Gene
105377621,105377621,"LOC105377621",Gene
GO:1990267,GO:1990267,"response to transition metal nanoparticle",Biological Process
GO:0004896,GO:0004896,"cytokine receptor activity",Molecular Function
56970,56970,"ATXN7L3",Gene
GO:0031906,GO:0031906,"late endosome lumen",Cellular Component
GO:0030548,GO:0030548,"acetylcholine receptor regulator activity",Molecular Function
GO:0001767,GO:0001767,"establishment of lymphocyte polarity",Biological Process
4771,4771,"NF2",Gene
390264,390264,"OR10G4",Gene
105371189,105371189,"LOC105371189",Gene
GO:0019814,GO:0019814,"immunoglobulin complex",Cellular Component
GO:0060443,GO:0060443,"mammary gland morphogenesis",Biological Process
GO:0050942,GO:0050942,"positive regulation of pigment cell differentiation",Biological Process
GO:0010594,GO:0010594,"regulation of endothelial cell migration",Biological Process
GO:0005089,GO:0005089,"Rho guanyl-nucleotide exchange factor activity",Molecular Function
7174,7174,"TPP2",Gene
GO:0014732,GO:0014732,"skeletal muscle atrophy",Biological Process
102724751,102724751,"LOC102724751",Gene
GO:1901475,GO:1901475,"pyruvate transmembrane transport",Biological Process
GO:0004623,GO:0004623,"phospholipase A2 activity",Molecular Function
DB00118,DB00118,"S-Adenosylmethionine",Compound
GO:1903409,GO:1903409,"reactive oxygen species biosynthetic process",Biological Process
9260,9260,"PDLIM7",Gene
C0042131,C0042131,"Uterine disorder",Side Effect
105371907,105371907,"LOC105371907",Gene
118429,118429,"ANTXR2",Gene
GO:0070836,GO:0070836,"caveola assembly",Biological Process
3932,3932,"LCK",Gene
5745,5745,"PTH1R",Gene
65265,65265,"C8orf33",Gene
GO:0001750,GO:0001750,"photoreceptor outer segment",Cellular Component
GO:0033077,GO:0033077,"T cell differentiation in thymus",Biological Process
2359,2359,"FPR3",Gene
GO:0031735,GO:0031735,"CCR10 chemokine receptor binding",Molecular Function
C0268104,C0268104,"Purine metabolism disorder",Side Effect
GO:0097192,GO:0097192,"extrinsic apoptotic signaling pathway in absence of ligand",Biological Process
55841,55841,"WWC3",Gene
PC7_2265,PC7_2265,"CDK-mediated phosphorylation and removal of Cdc6",Pathway
5223,5223,"PGAM1",Gene
C0854431,C0854431,"Injection site vesicles",Side Effect
23216,23216,"TBC1D1",Gene
C0853619,C0853619,"Local swelling",Side Effect
C1142011,C1142011,"Orchitis noninfective",Side Effect
148523,148523,"CIART",Gene
9696,9696,"CROCC",Gene
GO:0071001,GO:0071001,"U4/U6 snRNP",Cellular Component
C0476337,C0476337,"Blood gases abnormal",Side Effect
GO:0009008,GO:0009008,"DNA-methyltransferase activity",Molecular Function
GO:0042249,GO:0042249,"establishment of planar polarity of embryonic epithelium",Biological Process
GO:0042030,GO:0042030,"ATPase inhibitor activity",Molecular Function
GO:0032872,GO:0032872,"regulation of stress-activated MAPK cascade",Biological Process
272,272,"AMPD3",Gene
C0032781,C0032781,"Postnasal drip",Side Effect
219990,219990,"OOSP2",Gene
51312,51312,"SLC25A37",Gene
10558,10558,"SPTLC1",Gene
GO:0042711,GO:0042711,"maternal behavior",Biological Process
C1333984,C1333984,"Hepatosplenic T-cell lymphoma",Side Effect
C0232461,C0232461,"Increased appetite",Side Effect
GO:0014051,GO:0014051,"gamma-aminobutyric acid secretion",Biological Process
GO:0030150,GO:0030150,"protein import into mitochondrial matrix",Biological Process
GO:0000702,GO:0000702,"oxidized base lesion DNA N-glycosylase activity",Molecular Function
GO:1900006,GO:1900006,"positive regulation of dendrite development",Biological Process
10056,10056,"FARSB",Gene
GO:0007009,GO:0007009,"plasma membrane organization",Biological Process
5691,5691,"PSMB3",Gene
GO:0072104,GO:0072104,"glomerular capillary formation",Biological Process
PC7_5883,PC7_5883,"Netrin mediated repulsion signals",Pathway
UBERON:0001183,UBERON:0001183,"inferior mesenteric artery",Anatomy
285812,285812,"LOC285812",Gene
GO:0043457,GO:0043457,"regulation of cellular respiration",Biological Process
DB01330,DB01330,"Cefotetan",Compound
3232,3232,"HOXD3",Gene
DB06589,DB06589,"Pazopanib",Compound
10148,10148,"EBI3",Gene
6513,6513,"SLC2A1",Gene
122011,122011,"CSNK1A1L",Gene
51350,51350,"KRT76",Gene
166968,166968,"MIER3",Gene
8479,8479,"HIRIP3",Gene
GO:0006047,GO:0006047,"UDP-N-acetylglucosamine metabolic process",Biological Process
GO:0032464,GO:0032464,"positive regulation of protein homooligomerization",Biological Process
GO:0006498,GO:0006498,"N-terminal protein lipidation",Biological Process
GO:0030047,GO:0030047,"actin modification",Biological Process
10994,10994,"ILVBL",Gene
3151,3151,"HMGN2",Gene
C0855223,C0855223,"Hallucinations, mixed",Side Effect
256646,256646,"NUTM1",Gene
83597,83597,"RTP3",Gene
79962,79962,"DNAJC22",Gene
GO:1900247,GO:1900247,"regulation of cytoplasmic translational elongation",Biological Process
GO:0009191,GO:0009191,"ribonucleoside diphosphate catabolic process",Biological Process
DB01021,DB01021,"Trichlormethiazide",Compound
GO:0017143,GO:0017143,"insecticide metabolic process",Biological Process
GO:0035305,GO:0035305,"negative regulation of dephosphorylation",Biological Process
DB00348,DB00348,"Nitisinone",Compound
GO:0030132,GO:0030132,"clathrin coat of coated pit",Cellular Component
C0869523,C0869523,"Carditis",Side Effect
GO:0004867,GO:0004867,"serine-type endopeptidase inhibitor activity",Molecular Function
84443,84443,"FRMPD3",Gene
GO:0061448,GO:0061448,"connective tissue development",Biological Process
GO:2000630,GO:2000630,"positive regulation of miRNA metabolic process",Biological Process
GO:1990782,GO:1990782,"protein tyrosine kinase binding",Molecular Function
GO:0036128,GO:0036128,"CatSper complex",Cellular Component
PC7_2072,PC7_2072,"Beta-catenin phosphorylation cascade",Pathway
GO:0043403,GO:0043403,"skeletal muscle tissue regeneration",Biological Process
GO:0050731,GO:0050731,"positive regulation of peptidyl-tyrosine phosphorylation",Biological Process
GO:0030122,GO:0030122,"AP-2 adaptor complex",Cellular Component
8915,8915,"BCL10",Gene
1192,1192,"CLIC1",Gene
C0334579,C0334579,"Anaplastic astrocytoma",Side Effect
GO:0099503,GO:0099503,"secretory vesicle",Cellular Component
3587,3587,"IL10RA",Gene
GO:0043006,GO:0043006,"activation of phospholipase A2 activity by calcium-mediated signaling",Biological Process
64928,64928,"MRPL14",Gene
57213,57213,"SPRYD7",Gene
C0521507,C0521507,"Injection site ulcer",Side Effect
256435,256435,"ST6GALNAC3",Gene
55504,55504,"TNFRSF19",Gene
4886,4886,"NPY1R",Gene
GO:0035733,GO:0035733,"hepatic stellate cell activation",Biological Process
GO:0035150,GO:0035150,"regulation of tube size",Biological Process
92610,92610,"TIFA",Gene
84895,84895,"FAM73B",Gene
C0239385,C0239385,"Paresthesia of limbs",Side Effect
26538,26538,"OR10H2",Gene
22887,22887,"FOXJ3",Gene
PC7_2707,PC7_2707,"Crosslinking of collagen fibrils",Pathway
DB00213,DB00213,"Pantoprazole",Compound
C0235267,C0235267,"Eye redness",Side Effect
GO:0045930,GO:0045930,"negative regulation of mitotic cell cycle",Biological Process
DB01346,DB01346,"Quinidine barbiturate",Compound
GO:0071624,GO:0071624,"positive regulation of granulocyte chemotaxis",Biological Process
GO:0015144,GO:0015144,"carbohydrate transmembrane transporter activity",Molecular Function
9367,9367,"RAB9A",Gene
1644,1644,"DDC",Gene
GO:0042583,GO:0042583,"chromaffin granule",Cellular Component
201780,201780,"SLC10A4",Gene
51478,51478,"HSD17B7",Gene
PC7_4334,PC7_4334,"HDACs deacetylate histones",Pathway
GO:0042424,GO:0042424,"catecholamine catabolic process",Biological Process
GO:1900044,GO:1900044,"regulation of protein K63-linked ubiquitination",Biological Process
GO:0008236,GO:0008236,"serine-type peptidase activity",Molecular Function
PC7_4497,PC7_4497,"Hyaluronan metabolism",Pathway
GO:0009158,GO:0009158,"ribonucleoside monophosphate catabolic process",Biological Process
GO:0015485,GO:0015485,"cholesterol binding",Molecular Function
GO:0052813,GO:0052813,"phosphatidylinositol bisphosphate kinase activity",Molecular Function
5354,5354,"PLP1",Gene
UBERON:0000011,UBERON:0000011,"parasympathetic nervous system",Anatomy
GO:0043406,GO:0043406,"positive regulation of MAP kinase activity",Biological Process
347475,347475,"CCDC160",Gene
GO:0007042,GO:0007042,"lysosomal lumen acidification",Biological Process
GO:0061025,GO:0061025,"membrane fusion",Biological Process
23355,23355,"VPS8",Gene
N0000000176,N0000000176,"Topoisomerase Inhibitors",Pharmacologic Class
7757,7757,"ZNF208",Gene
127002,127002,"ATXN7L2",Gene
GO:0032148,GO:0032148,"activation of protein kinase B activity",Biological Process
GO:0010876,GO:0010876,"lipid localization",Biological Process
60437,60437,"CDH26",Gene
GO:1900027,GO:1900027,"regulation of ruffle assembly",Biological Process
6176,6176,"RPLP1",Gene
GO:0035092,GO:0035092,"sperm chromatin condensation",Biological Process
105372490,105372490,"LOC105372490",Gene
GO:0004920,GO:0004920,"interleukin-10 receptor activity",Molecular Function
GO:0002931,GO:0002931,"response to ischemia",Biological Process
PC7_4768,PC7_4768,"Interactions of Vpr with host cellular proteins",Pathway
411,411,"ARSB",Gene
25870,25870,"SUMF2",Gene
C0005697,C0005697,"Neurogenic bladder",Side Effect
10657,10657,"KHDRBS1",Gene
GO:0050872,GO:0050872,"white fat cell differentiation",Biological Process
222183,222183,"SRRM3",Gene
C0857501,C0857501,"Acute schizophrenia",Side Effect
64147,64147,"KIF9",Gene
5806,5806,"PTX3",Gene
GO:0004913,GO:0004913,"interleukin-4 receptor activity",Molecular Function
58486,58486,"ZBED5",Gene
4097,4097,"MAFG",Gene
84106,84106,"PRAM1",Gene
GO:0034699,GO:0034699,"response to luteinizing hormone",Biological Process
GO:0015755,GO:0015755,"fructose transport",Biological Process
C0854466,C0854466,"Implant expulsion",Side Effect
GO:0034350,GO:0034350,"regulation of glial cell apoptotic process",Biological Process
GO:0016289,GO:0016289,"CoA hydrolase activity",Molecular Function
PC7_1687,PC7_1687,"Apoptotic cleavage of cell adhesion proteins",Pathway
102724205,102724205,"LOC102724205",Gene
51481,51481,"VCX3A",Gene
8578,8578,"SCARF1",Gene
863,863,"CBFA2T3",Gene
255252,255252,"LRRC57",Gene
116449,116449,"CLNK",Gene
54345,54345,"SOX18",Gene
DB01433,DB01433,"Methadyl Acetate",Compound
PC7_4414,PC7_4414,"HS-GAG biosynthesis",Pathway
C0156384,C0156384,"Vaginal dysplasia",Side Effect
64599,64599,"GIGYF1",Gene
PC7_2264,PC7_2264,"CDC6 association with the ORC:origin complex",Pathway
442361,442361,"OR2A2",Gene
168374,168374,"ZNF92",Gene
100130361,100130361,"CXorf49",Gene
GO:0072284,GO:0072284,"metanephric S-shaped body morphogenesis",Biological Process
GO:0046133,GO:0046133,"pyrimidine ribonucleoside catabolic process",Biological Process
51079,51079,"NDUFA13",Gene
C0858603,C0858603,"Wave slowing",Side Effect
1615,1615,"DARS",Gene
